Insertion_age	Family	Specie
0.59	RLG	O. punctata
1.96	RLG	O. punctata
0.8	RLG	O. punctata
0.38	RLG	O. punctata
1.69	RLG	O. punctata
1.6	RLG	O. punctata
2.02	RLG	O. punctata
0.92	RLG	O. punctata
0.56	RLG	O. punctata
2.53	RLG	O. punctata
0.79	RLG	O. punctata
1.13	RLG	O. punctata
0.92	RLG	O. punctata
0.78	RLG	O. punctata
3.51	RLG	O. punctata
2.54	RLG	O. punctata
2.46	RLG	O. punctata
0.54	RLG	O. punctata
1.99	RLG	O. punctata
1.22	RLG	O. punctata
0.58	RLG	O. punctata
1.15	RLG	O. punctata
0.78	RLG	O. punctata
1.8	RLG	O. punctata
1.05	RLG	O. punctata
1.78	RLG	O. punctata
1.39	RLG	O. punctata
2.37	RLG	O. punctata
0.97	RLG	O. punctata
3.4	RLG	O. punctata
1.08	RLG	O. punctata
0.66	RLG	O. punctata
0.84	RLG	O. punctata
0.59	RLG	O. punctata
0.99	RLG	O. punctata
2.71	RLG	O. punctata
2.56	RLG	O. punctata
1.01	RLG	O. punctata
1.24	RLG	O. punctata
1.6	RLG	O. punctata
2.6	RLG	O. punctata
1.46	RLG	O. punctata
0.75	RLG	O. punctata
0.93	RLG	O. punctata
2.88	RLG	O. punctata
2.79	RLG	O. punctata
1.61	RLG	O. punctata
1.95	RLG	O. punctata
0	RLG	O. punctata
1.5	RLG	O. punctata
0.49	RLG	O. punctata
1.11	RLG	O. punctata
1.7	RLG	O. punctata
1.67	RLG	O. punctata
1.25	RLG	O. punctata
0	RLG	O. punctata
0.26	RLG	O. punctata
0.33	RLG	O. punctata
1.41	RLG	O. punctata
1.19	RLG	O. punctata
0.96	RLG	O. punctata
2.98	RLG	O. punctata
1.29	RLG	O. punctata
0.62	RLG	O. punctata
1.55	RLG	O. punctata
0	RLG	O. punctata
1.29	RLG	O. punctata
0.67	RLG	O. punctata
2.9	RLG	O. punctata
3.09	RLG	O. punctata
2.5	RLG	O. punctata
2.05	RLG	O. punctata
1.48	RLG	O. punctata
0.68	RLG	O. punctata
1.24	RLG	O. punctata
1.7	RLG	O. punctata
0.11	RLG	O. punctata
2.02	RLG	O. punctata
2.63	RLG	O. punctata
2.81	RLG	O. punctata
3.19	RLG	O. punctata
1.65	RLG	O. punctata
1.13	RLG	O. punctata
0.82	RLG	O. punctata
2.96	RLG	O. punctata
1.71	RLG	O. punctata
0.5	RLG	O. punctata
1.19	RLG	O. punctata
1.34	RLG	O. punctata
1.52	RLG	O. punctata
3.79	RLG	O. punctata
2.63	RLG	O. punctata
3.07	RLG	O. punctata
1.82	RLG	O. punctata
1.05	RLG	O. punctata
0.43	RLG	O. punctata
1.46	RLG	O. punctata
0.34	RLG	O. punctata
0.94	RLG	O. punctata
1.16	RLG	O. punctata
1.24	RLG	O. punctata
1.29	RLG	O. punctata
1.67	RLG	O. punctata
1.91	RLG	O. punctata
0.63	RLG	O. punctata
0.12	RLG	O. punctata
1.24	RLG	O. punctata
0.8	RLG	O. punctata
4.23	RLG	O. punctata
1.06	RLG	O. punctata
1.1	RLG	O. punctata
2.03	RLG	O. punctata
0.38	RLG	O. punctata
0.95	RLG	O. punctata
1.89	RLG	O. punctata
2.45	RLG	O. punctata
1.65	RLG	O. punctata
1.57	RLG	O. punctata
2.27	RLG	O. punctata
2.33	RLG	O. punctata
0.6	RLG	O. punctata
1.96	RLG	O. punctata
0.25	RLG	O. punctata
0.36	RLG	O. punctata
1.8	RLG	O. punctata
0.56	RLG	O. punctata
0.79	RLG	O. punctata
2.29	RLG	O. punctata
0.41	RLG	O. punctata
1.18	RLG	O. punctata
1.52	RLG	O. punctata
0.95	RLG	O. punctata
0.3	RLG	O. punctata
0.56	RLG	O. punctata
2.78	RLG	O. punctata
0.87	RLG	O. punctata
2.04	RLG	O. punctata
1.63	RLG	O. punctata
1.4	RLG	O. punctata
1.52	RLG	O. punctata
1.95	RLG	O. punctata
0.69	RLG	O. punctata
0.97	RLG	O. punctata
1.7	RLG	O. punctata
1.99	RLG	O. punctata
0.38	RLG	O. punctata
0.36	RLG	O. punctata
0	RLG	O. punctata
1.18	RLG	O. punctata
1.58	RLG	O. punctata
0.41	RLG	O. punctata
0.79	RLG	O. punctata
0.57	RLG	O. punctata
2.31	RLG	O. punctata
1.09	RLG	O. punctata
2.9	RLG	O. punctata
1.79	RLG	O. punctata
0.12	RLG	O. punctata
0.08	RLG	O. punctata
0.65	RLG	O. punctata
1.31	RLG	O. punctata
1	RLG	O. punctata
0.51	RLG	O. punctata
0	RLG	O. punctata
0.89	RLG	O. punctata
0.86	RLG	O. punctata
0.47	RLG	O. punctata
2.04	RLG	O. punctata
1.62	RLG	O. punctata
0.31	RLG	O. punctata
1.54	RLG	O. punctata
0.82	RLG	O. punctata
1.2	RLG	O. punctata
0	RLG	O. punctata
0.17	RLG	O. punctata
0.23	RLG	O. punctata
0.91	RLG	O. punctata
0.49	RLG	O. punctata
1.66	RLG	O. punctata
0.9	RLG	O. punctata
0.3	RLG	O. punctata
1.05	RLG	O. punctata
1.03	RLG	O. punctata
0.3	RLG	O. punctata
0.52	RLG	O. punctata
1.85	RLG	O. punctata
1.52	RLG	O. punctata
1.26	RLG	O. punctata
0.65	RLG	O. punctata
3.49	RLG	O. punctata
1.13	RLG	O. punctata
1.41	RLG	O. punctata
0.38	RLG	O. punctata
1.39	RLG	O. punctata
0.12	RLG	O. punctata
1.34	RLG	O. punctata
1.35	RLG	O. punctata
1.62	RLG	O. punctata
1.21	RLG	O. punctata
0.91	RLG	O. punctata
0.7	RLG	O. punctata
0.52	RLG	O. punctata
1.99	RLG	O. punctata
1.61	RLG	O. punctata
1.23	RLG	O. punctata
1.67	RLG	O. punctata
0.33	RLG	O. punctata
1.23	RLG	O. punctata
2.2	RLG	O. punctata
1.94	RLG	O. punctata
1.28	RLG	O. punctata
1.04	RLG	O. punctata
2.58	RLG	O. punctata
0.53	RLG	O. punctata
0.88	RLG	O. punctata
1.87	RLG	O. punctata
2.36	RLG	O. punctata
3.24	RLG	O. punctata
0.85	RLG	O. punctata
0.87	RLG	O. punctata
1.73	RLG	O. punctata
0.65	RLG	O. punctata
1.62	RLG	O. punctata
0.77	RLG	O. punctata
1.24	RLG	O. punctata
1.67	RLG	O. punctata
1.25	RLG	O. punctata
1.02	RLG	O. punctata
1.6	RLG	O. punctata
1.66	RLG	O. punctata
1.8	RLG	O. punctata
0.46	RLG	O. punctata
0.36	RLG	O. punctata
0.74	RLG	O. punctata
1.1	RLG	O. punctata
1.63	RLG	O. punctata
0.08	RLG	O. punctata
2.5	RLG	O. punctata
0.42	RLG	O. punctata
1.52	RLG	O. punctata
0.79	RLG	O. punctata
0.77	RLG	O. punctata
0.44	RLG	O. punctata
0.6	RLG	O. punctata
1.64	RLG	O. punctata
1.18	RLG	O. punctata
3.73	RLG	O. punctata
1.18	RLG	O. punctata
1.33	RLG	O. punctata
1.61	RLG	O. punctata
1.51	RLG	O. punctata
0.44	RLG	O. punctata
0.66	RLG	O. punctata
3.28	RLG	O. punctata
1.17	RLG	O. punctata
0.9	RLG	O. punctata
1.23	RLG	O. punctata
1.22	RLG	O. punctata
1.91	RLG	O. punctata
4.43	RLG	O. punctata
2.04	RLG	O. punctata
2.4	RLG	O. punctata
0.67	RLG	O. punctata
1.29	RLG	O. punctata
1.9	RLG	O. punctata
1.47	RLG	O. punctata
2.34	RLG	O. punctata
1.81	RLG	O. punctata
0.81	RLG	O. punctata
1.82	RLG	O. punctata
1.08	RLG	O. punctata
1.35	RLG	O. punctata
0.66	RLG	O. punctata
1.08	RLG	O. punctata
1.82	RLG	O. punctata
2.18	RLG	O. punctata
3.75	RLG	O. punctata
1.13	RLG	O. punctata
2.4	RLG	O. punctata
1.15	RLG	O. punctata
1.22	RLG	O. punctata
0.33	RLG	O. punctata
0.3	RLG	O. punctata
0.22	RLG	O. punctata
0.36	RLG	O. punctata
0.4	RLG	O. punctata
1.1	RLG	O. punctata
0.91	RLG	O. punctata
1.89	RLG	O. punctata
0.83	RLG	O. punctata
1.16	RLG	O. punctata
3.32	RLG	O. punctata
2.45	RLG	O. punctata
1.46	RLG	O. punctata
0.71	RLG	O. punctata
1.83	RLG	O. punctata
2.38	RLG	O. punctata
2.14	RLG	O. punctata
1.71	RLG	O. punctata
2	RLG	O. punctata
1.75	RLG	O. punctata
2.4	RLG	O. punctata
0.88	RLG	O. punctata
4.47	RLG	O. punctata
1.33	RLG	O. punctata
1.89	RLG	O. punctata
3.66	RLG	O. punctata
0.47	RLG	O. punctata
1.89	RLG	O. punctata
1.96	RLG	O. punctata
1.61	RLG	O. punctata
1.99	RLG	O. punctata
0.27	RLG	O. punctata
0.57	RLG	O. punctata
2.67	RLG	O. punctata
1.03	RLG	O. punctata
0.9	RLG	O. punctata
0.08	RLG	O. punctata
0.59	RLG	O. punctata
0.22	RLG	O. punctata
1.2	RLG	O. punctata
0.61	RLG	O. punctata
2.24	RLG	O. punctata
1.51	RLG	O. punctata
1.63	RLG	O. punctata
3.44	RLG	O. punctata
0.07	RLG	O. punctata
0.99	RLG	O. punctata
2.75	RLG	O. punctata
1.14	RLG	O. punctata
1.23	RLG	O. punctata
1.42	RLG	O. punctata
0.53	RLG	O. punctata
0.46	RLG	O. punctata
1.91	RLG	O. punctata
0.65	RLG	O. punctata
1.88	RLG	O. punctata
0.69	RLG	O. punctata
1.97	RLG	O. punctata
0.26	RLG	O. punctata
2.18	RLG	O. punctata
0.71	RLG	O. punctata
0.88	RLG	O. punctata
0.38	RLG	O. punctata
0.55	RLG	O. punctata
0.15	RLG	O. punctata
0.89	RLG	O. punctata
0.53	RLG	O. punctata
1.51	RLG	O. punctata
1.03	RLG	O. punctata
1.08	RLG	O. punctata
0.72	RLG	O. punctata
0.72	RLG	O. punctata
0.96	RLG	O. punctata
0.84	RLG	O. punctata
0.78	RLG	O. punctata
0.89	RLG	O. punctata
0.68	RLG	O. punctata
1.55	RLG	O. punctata
1.17	RLG	O. punctata
0.29	RLG	O. punctata
0.87	RLG	O. punctata
2.32	RLG	O. punctata
0.47	RLG	O. punctata
1.24	RLG	O. punctata
1.03	RLG	O. punctata
0.84	RLG	O. punctata
1.25	RLG	O. punctata
1.08	RLG	O. punctata
1.56	RLG	O. punctata
0.14	RLG	O. punctata
1.36	RLG	O. punctata
1.44	RLG	O. punctata
1.8	RLG	O. punctata
2.01	RLG	O. punctata
1.9	RLG	O. punctata
0.27	RLG	O. punctata
2.77	RLG	O. punctata
2.72	RLG	O. punctata
2.16	RLG	O. punctata
3.18	RLG	O. punctata
3.43	RLG	O. punctata
2.15	RLG	O. punctata
2.85	RLG	O. punctata
0.75	RLG	O. punctata
0.89	RLG	O. punctata
2.16	RLG	O. punctata
2.41	RLG	O. punctata
1.35	RLG	O. punctata
1.73	RLG	O. punctata
1.59	RLG	O. punctata
0.73	RLG	O. punctata
1.74	RLG	O. punctata
0.67	RLG	O. punctata
1.49	RLG	O. punctata
3.92	RLG	O. punctata
1.45	RLG	O. punctata
0.96	RLG	O. punctata
1.51	RLG	O. punctata
0.53	RLG	O. punctata
3.02	RLG	O. punctata
1.2	RLG	O. punctata
1.25	RLG	O. punctata
2.32	RLG	O. punctata
0.87	RLG	O. punctata
1.36	RLG	O. punctata
0.81	RLG	O. punctata
1.1	RLG	O. punctata
1.78	RLG	O. punctata
2.3	RLG	O. punctata
2.18	RLG	O. punctata
1.66	RLG	O. punctata
1.06	RLG	O. punctata
2.16	RLG	O. punctata
2.16	RLG	O. punctata
0.33	RLG	O. punctata
1.1	RLG	O. punctata
0.43	RLG	O. punctata
1.49	RLG	O. punctata
2.09	RLG	O. punctata
1.13	RLG	O. punctata
1.3	RLG	O. punctata
1.19	RLG	O. punctata
0.83	RLG	O. punctata
1.08	RLG	O. punctata
0.48	RLG	O. punctata
3.17	RLG	O. punctata
3	RLG	O. punctata
3.76	RLG	O. punctata
1.32	RLG	O. punctata
1.86	RLG	O. punctata
2.01	RLG	O. punctata
3.82	RLG	O. punctata
1.58	RLG	O. punctata
1.16	RLG	O. punctata
1.8	RLG	O. punctata
0.82	RLG	O. punctata
1.82	RLG	O. punctata
3.77	RLG	O. punctata
2.33	RLG	O. punctata
0.89	RLG	O. punctata
2.4	RLG	O. punctata
4.71	RLG	O. punctata
1.27	RLG	O. punctata
2.26	RLG	O. punctata
0.35	RLG	O. punctata
2.46	RLG	O. punctata
2.57	RLG	O. punctata
2.23	RLG	O. punctata
2.45	RLG	O. punctata
1.39	RLG	O. punctata
2.99	RLG	O. punctata
2.58	RLG	O. punctata
1.84	RLG	O. punctata
1.5	RLG	O. punctata
2.47	RLG	O. punctata
3.19	RLG	O. punctata
3.19	RLG	O. punctata
1.32	RLG	O. punctata
2.74	RLG	O. punctata
2.32	RLG	O. punctata
2.17	RLG	O. punctata
3.23	RLG	O. punctata
2.59	RLG	O. punctata
2.73	RLG	O. punctata
2.83	RLG	O. punctata
4.44	RLG	O. punctata
2.32	RLG	O. punctata
2.73	RLG	O. punctata
2.62	RLG	O. punctata
2.94	RLG	O. punctata
0.44	RLG	O. punctata
2.8	RLG	O. punctata
2.13	RLG	O. punctata
2.52	RLG	O. punctata
1.31	RLG	O. punctata
1.6	RLG	O. punctata
1.25	RLG	O. punctata
2.55	RLG	O. punctata
3.12	RLG	O. punctata
2.55	RLG	O. punctata
2.37	RLG	O. punctata
2.45	RLG	O. punctata
3.25	RLG	O. punctata
0.99	RLG	O. punctata
3.64	RLG	O. punctata
3.68	RLG	O. punctata
2.64	RLG	O. punctata
0.92	RLG	O. punctata
1.79	RLG	O. punctata
1.3	RLG	O. punctata
3.59	RLG	O. punctata
2.24	RLG	O. punctata
1.5	RLG	O. punctata
2.49	RLG	O. punctata
2	RLG	O. punctata
2.37	RLG	O. punctata
3.59	RLG	O. punctata
3.6	RLG	O. punctata
2.09	RLG	O. punctata
4	RLG	O. punctata
2.37	RLG	O. punctata
2.99	RLG	O. punctata
3.48	RLG	O. punctata
3.48	RLG	O. punctata
0.74	RLG	O. punctata
1.85	RLG	O. punctata
2.13	RLG	O. punctata
3.75	RLG	O. punctata
3.68	RLG	O. punctata
2.66	RLG	O. punctata
2.86	RLG	O. punctata
1.07	RLG	O. punctata
3.04	RLG	O. punctata
2.31	RLG	O. punctata
2.75	RLG	O. punctata
2.23	RLG	O. punctata
3.7	RLG	O. punctata
1.83	RLG	O. punctata
0.64	RLG	O. punctata
2.77	RLG	O. punctata
1.81	RLG	O. punctata
3.05	RLG	O. punctata
2.66	RLG	O. punctata
0.51	RLG	O. punctata
1.51	RLG	O. punctata
2.16	RLG	O. punctata
2.98	RLG	O. punctata
2.87	RLG	O. punctata
3.01	RLG	O. punctata
2.8	RLG	O. punctata
2.41	RLG	O. punctata
0.36	RLG	O. punctata
1.65	RLG	O. punctata
2.39	RLG	O. punctata
2.28	RLG	O. punctata
2.5	RLG	O. punctata
1.93	RLG	O. punctata
1.26	RLG	O. punctata
3.52	RLG	O. punctata
3.2	RLG	O. punctata
3.72	RLG	O. punctata
3.49	RLG	O. punctata
2.73	RLG	O. punctata
3.41	RLG	O. punctata
1.3	RLG	O. punctata
2.43	RLG	O. punctata
2.17	RLG	O. punctata
1.52	RLG	O. punctata
2.72	RLG	O. punctata
1.67	RLG	O. punctata
1.38	RLG	O. punctata
2.8	RLG	O. punctata
2.07	RLG	O. punctata
0.99	RLG	O. punctata
0.78	RLG	O. punctata
0.7	RLG	O. punctata
1.72	RLG	O. punctata
0.58	RLG	O. punctata
0.55	RLG	O. punctata
1.02	RLG	O. punctata
0.8	RLG	O. punctata
1.33	RLG	O. punctata
0.18	RLG	O. punctata
1.04	RLG	O. punctata
0.43	RLG	O. punctata
1.35	RLG	O. punctata
0.88	RLG	O. punctata
1.05	RLG	O. punctata
0.51	RLG	O. punctata
0.45	RLG	O. punctata
0.45	RLG	O. punctata
0.99	RLG	O. rufipogon
1.33	RLG	O. rufipogon
0.25	RLG	O. rufipogon
1.59	RLG	O. rufipogon
1.34	RLG	O. rufipogon
0.38	RLG	O. rufipogon
1.65	RLG	O. rufipogon
1.5	RLG	O. rufipogon
0.89	RLG	O. rufipogon
1.71	RLG	O. rufipogon
1.11	RLG	O. rufipogon
2.1	RLG	O. rufipogon
0.84	RLG	O. rufipogon
1.13	RLG	O. rufipogon
1.11	RLG	O. rufipogon
1.8	RLG	O. rufipogon
2.45	RLG	O. rufipogon
2.27	RLG	O. rufipogon
1.14	RLG	O. rufipogon
1.88	RLG	O. rufipogon
0.85	RLG	O. rufipogon
0.4	RLG	O. rufipogon
1.48	RLG	O. rufipogon
1.71	RLG	O. rufipogon
1.48	RLG	O. rufipogon
2.24	RLG	O. rufipogon
1.68	RLG	O. rufipogon
0.99	RLG	O. rufipogon
1.6	RLG	O. rufipogon
1.59	RLG	O. rufipogon
0.89	RLG	O. rufipogon
1.51	RLG	O. rufipogon
1.94	RLG	O. rufipogon
0.36	RLG	O. rufipogon
0.52	RLG	O. rufipogon
1.23	RLG	O. rufipogon
1.12	RLG	O. rufipogon
0.88	RLG	O. rufipogon
0.62	RLG	O. rufipogon
0.5	RLG	O. rufipogon
0	RLG	O. rufipogon
1.15	RLG	O. rufipogon
1.55	RLG	O. rufipogon
2.06	RLG	O. rufipogon
1.72	RLG	O. rufipogon
1.59	RLG	O. rufipogon
2.4	RLG	O. rufipogon
1.9	RLG	O. rufipogon
0.9	RLG	O. rufipogon
0.83	RLG	O. rufipogon
1.79	RLG	O. rufipogon
0.57	RLG	O. rufipogon
1.06	RLG	O. rufipogon
1.91	RLG	O. rufipogon
0.8	RLG	O. rufipogon
1.41	RLG	O. rufipogon
1	RLG	O. rufipogon
0.6	RLG	O. rufipogon
1.99	RLG	O. rufipogon
3.04	RLG	O. rufipogon
0.96	RLG	O. rufipogon
2.99	RLG	O. rufipogon
2.44	RLG	O. rufipogon
0.24	RLG	O. rufipogon
0.68	RLG	O. rufipogon
0.5	RLG	O. rufipogon
0.25	RLG	O. rufipogon
1.57	RLG	O. rufipogon
1.93	RLG	O. rufipogon
2.57	RLG	O. rufipogon
1.75	RLG	O. rufipogon
1.28	RLG	O. rufipogon
2.06	RLG	O. rufipogon
1.57	RLG	O. rufipogon
0.2	RLG	O. rufipogon
0.98	RLG	O. rufipogon
0.75	RLG	O. rufipogon
1.2	RLG	O. rufipogon
1.68	RLG	O. rufipogon
0.47	RLG	O. rufipogon
0.2	RLG	O. rufipogon
0.89	RLG	O. rufipogon
1.47	RLG	O. rufipogon
1.56	RLG	O. rufipogon
1.47	RLG	O. rufipogon
1.37	RLG	O. rufipogon
1.55	RLG	O. rufipogon
1.93	RLG	O. rufipogon
0.46	RLG	O. rufipogon
1.22	RLG	O. rufipogon
1.96	RLG	O. rufipogon
1.61	RLG	O. rufipogon
1.66	RLG	O. rufipogon
2.08	RLG	O. rufipogon
1.19	RLG	O. rufipogon
0.91	RLG	O. rufipogon
2.16	RLG	O. rufipogon
2.48	RLG	O. rufipogon
1.48	RLG	O. rufipogon
2.93	RLG	O. rufipogon
1.87	RLG	O. rufipogon
3.24	RLG	O. rufipogon
1.52	RLG	O. rufipogon
2.22	RLG	O. rufipogon
1.16	RLG	O. rufipogon
2.18	RLG	O. rufipogon
1.44	RLG	O. rufipogon
1.44	RLG	O. rufipogon
1.34	RLG	O. rufipogon
1.38	RLG	O. rufipogon
1.32	RLG	O. rufipogon
0.99	RLG	O. rufipogon
1.96	RLG	O. rufipogon
0.88	RLG	O. rufipogon
1.11	RLG	O. rufipogon
0.24	RLG	O. rufipogon
0.52	RLG	O. rufipogon
0.52	RLG	O. rufipogon
0.68	RLG	O. rufipogon
0.16	RLG	O. rufipogon
1.14	RLG	O. rufipogon
0.61	RLG	O. rufipogon
0.93	RLG	O. rufipogon
2.08	RLG	O. rufipogon
1.35	RLG	O. rufipogon
0.68	RLG	O. rufipogon
1.43	RLG	O. rufipogon
1.69	RLG	O. rufipogon
0.94	RLG	O. rufipogon
2.22	RLG	O. rufipogon
1.28	RLG	O. rufipogon
2.5	RLG	O. rufipogon
0.61	RLG	O. rufipogon
0.97	RLG	O. rufipogon
1.67	RLG	O. rufipogon
1.77	RLG	O. rufipogon
1.99	RLG	O. rufipogon
1.37	RLG	O. rufipogon
1.61	RLG	O. rufipogon
2.32	RLG	O. rufipogon
1.03	RLG	O. rufipogon
1.04	RLG	O. rufipogon
1.49	RLG	O. rufipogon
2.09	RLG	O. rufipogon
1.01	RLG	O. rufipogon
1.82	RLG	O. rufipogon
2.63	RLG	O. rufipogon
1.31	RLG	O. rufipogon
1.66	RLG	O. rufipogon
1.35	RLG	O. rufipogon
3.07	RLG	O. rufipogon
0.47	RLG	O. rufipogon
2.09	RLG	O. rufipogon
2.38	RLG	O. rufipogon
2.3	RLG	O. rufipogon
1.7	RLG	O. rufipogon
1.69	RLG	O. rufipogon
1.31	RLG	O. rufipogon
0.9	RLG	O. rufipogon
1.37	RLG	O. rufipogon
0.84	RLG	O. rufipogon
1.56	RLG	O. rufipogon
1.21	RLG	O. rufipogon
0.92	RLG	O. rufipogon
1.83	RLG	O. rufipogon
0.4	RLG	O. rufipogon
2.66	RLG	O. rufipogon
0.95	RLG	O. rufipogon
0	RLG	O. rufipogon
1.59	RLG	O. rufipogon
1.41	RLG	O. rufipogon
1.78	RLG	O. rufipogon
2.65	RLG	O. rufipogon
1.71	RLG	O. rufipogon
1.54	RLG	O. rufipogon
0.79	RLG	O. rufipogon
1.26	RLG	O. rufipogon
1.13	RLG	O. rufipogon
1.51	RLG	O. rufipogon
1.57	RLG	O. rufipogon
1.24	RLG	O. rufipogon
1.41	RLG	O. rufipogon
1.12	RLG	O. rufipogon
0.66	RLG	O. rufipogon
0.97	RLG	O. rufipogon
1.51	RLG	O. rufipogon
2.05	RLG	O. rufipogon
2.11	RLG	O. rufipogon
0.75	RLG	O. rufipogon
1.76	RLG	O. rufipogon
0.84	RLG	O. rufipogon
0.8	RLG	O. rufipogon
0.58	RLG	O. rufipogon
0.46	RLG	O. rufipogon
2.44	RLG	O. rufipogon
0.9	RLG	O. rufipogon
1.62	RLG	O. rufipogon
2.84	RLG	O. rufipogon
2.14	RLG	O. rufipogon
1.7	RLG	O. rufipogon
1.52	RLG	O. rufipogon
2.91	RLG	O. rufipogon
2.42	RLG	O. rufipogon
3.25	RLG	O. rufipogon
1.15	RLG	O. rufipogon
1.59	RLG	O. rufipogon
1.86	RLG	O. rufipogon
1.72	RLG	O. rufipogon
2.06	RLG	O. rufipogon
2.03	RLG	O. rufipogon
1.79	RLG	O. rufipogon
3.19	RLG	O. rufipogon
1.62	RLG	O. rufipogon
1.38	RLG	O. rufipogon
1.56	RLG	O. rufipogon
2.21	RLG	O. rufipogon
2.64	RLG	O. rufipogon
1.57	RLG	O. rufipogon
0.82	RLG	O. rufipogon
1.71	RLG	O. rufipogon
2.42	RLG	O. rufipogon
2.13	RLG	O. rufipogon
1.55	RLG	O. rufipogon
1.25	RLG	O. rufipogon
1	RLG	O. rufipogon
1.78	RLG	O. rufipogon
0	RLG	O. rufipogon
2.53	RLG	O. rufipogon
0.6	RLG	O. rufipogon
1.67	RLG	O. rufipogon
0.77	RLG	O. rufipogon
1.31	RLG	O. rufipogon
0.89	RLG	O. rufipogon
1.51	RLG	O. rufipogon
1.74	RLG	O. rufipogon
1.76	RLG	O. rufipogon
1.09	RLG	O. rufipogon
1.96	RLG	O. rufipogon
1.02	RLG	O. rufipogon
1.53	RLG	O. rufipogon
0.58	RLG	O. rufipogon
0.75	RLG	O. rufipogon
1.36	RLG	O. rufipogon
1.11	RLG	O. rufipogon
1.88	RLG	O. rufipogon
0.71	RLG	O. rufipogon
1.97	RLG	O. rufipogon
1	RLG	O. rufipogon
1.49	RLG	O. rufipogon
1.54	RLG	O. rufipogon
1.04	RLG	O. rufipogon
1.12	RLG	O. rufipogon
1.6	RLG	O. rufipogon
0.89	RLG	O. rufipogon
1.56	RLG	O. rufipogon
1.23	RLG	O. rufipogon
0.75	RLG	O. rufipogon
0.74	RLG	O. rufipogon
1.3	RLG	O. rufipogon
1.5	RLG	O. rufipogon
0.77	RLG	O. rufipogon
1.25	RLG	O. rufipogon
0.75	RLG	O. rufipogon
1.58	RLG	O. rufipogon
1.36	RLG	O. rufipogon
0.95	RLG	O. rufipogon
0.69	RLG	O. rufipogon
0.93	RLG	O. rufipogon
1.02	RLG	O. rufipogon
1.61	RLG	O. rufipogon
2.05	RLG	O. rufipogon
0.78	RLG	O. rufipogon
1.61	RLG	O. rufipogon
1.04	RLG	O. rufipogon
1.26	RLG	O. rufipogon
0.69	RLG	O. rufipogon
2	RLG	O. rufipogon
1.75	RLG	O. rufipogon
1.54	RLG	O. rufipogon
1.88	RLG	O. rufipogon
1.86	RLG	O. rufipogon
1.5	RLG	O. rufipogon
0.82	RLG	O. rufipogon
1.5	RLG	O. rufipogon
1.07	RLG	O. rufipogon
1.3	RLG	O. rufipogon
2.14	RLG	O. rufipogon
0.61	RLG	O. rufipogon
1.7	RLG	O. rufipogon
1.39	RLG	O. rufipogon
1.47	RLG	O. rufipogon
1.15	RLG	O. rufipogon
0.83	RLG	O. rufipogon
0.91	RLG	O. rufipogon
0.76	RLG	O. rufipogon
1.98	RLG	O. rufipogon
1.98	RLG	O. rufipogon
1.03	RLG	O. rufipogon
1.22	RLG	O. rufipogon
1.05	RLG	O. rufipogon
1.16	RLG	O. rufipogon
2.71	RLG	O. rufipogon
1.17	RLG	O. rufipogon
1.52	RLG	O. rufipogon
1.92	RLG	O. rufipogon
1.02	RLG	O. rufipogon
0.37	RLG	O. rufipogon
1.22	RLG	O. rufipogon
0.81	RLG	O. rufipogon
0.98	RLG	O. rufipogon
1.15	RLG	O. rufipogon
1.46	RLG	O. rufipogon
1.65	RLG	O. rufipogon
2.81	RLG	O. rufipogon
1.37	RLG	O. rufipogon
0.69	RLG	O. rufipogon
1.62	RLG	O. rufipogon
1.41	RLG	O. rufipogon
1.84	RLG	O. rufipogon
0.67	RLG	O. rufipogon
1.39	RLG	O. rufipogon
2.49	RLG	O. rufipogon
1.27	RLG	O. rufipogon
1.14	RLG	O. rufipogon
1.24	RLG	O. rufipogon
2.51	RLG	O. rufipogon
1.64	RLG	O. rufipogon
1.32	RLG	O. rufipogon
1.51	RLG	O. rufipogon
1.29	RLG	O. rufipogon
1.11	RLG	O. rufipogon
1.17	RLG	O. rufipogon
1.4	RLG	O. rufipogon
0.99	RLG	O. rufipogon
1.23	RLG	O. rufipogon
1.45	RLG	O. rufipogon
2.59	RLG	O. rufipogon
0.69	RLG	O. rufipogon
3.04	RLG	O. rufipogon
2.07	RLG	O. rufipogon
1.79	RLG	O. rufipogon
2.26	RLG	O. rufipogon
0.77	RLG	O. rufipogon
0.6	RLG	O. rufipogon
0.48	RLG	O. rufipogon
1.96	RLG	O. rufipogon
2.38	RLG	O. rufipogon
1.33	RLG	O. rufipogon
1.52	RLG	O. rufipogon
1.69	RLG	O. rufipogon
1.97	RLG	O. rufipogon
1.49	RLG	O. rufipogon
1.48	RLG	O. rufipogon
1.2	RLG	O. rufipogon
1.5	RLG	O. rufipogon
1.88	RLG	O. rufipogon
0.78	RLG	O. rufipogon
1.76	RLG	O. rufipogon
1.35	RLG	O. rufipogon
1.12	RLG	O. rufipogon
2.21	RLG	O. rufipogon
1.67	RLG	O. rufipogon
1.06	RLG	O. rufipogon
2.04	RLG	O. rufipogon
1.66	RLG	O. rufipogon
1.37	RLG	O. rufipogon
0.92	RLG	O. rufipogon
0.87	RLG	O. rufipogon
1.44	RLG	O. rufipogon
0.86	RLG	O. rufipogon
1.42	RLG	O. rufipogon
2.08	RLG	O. rufipogon
0.7	RLG	O. rufipogon
1.64	RLG	O. rufipogon
2.58	RLG	O. rufipogon
